date,SPY,EFA,VGTSX,VFITX,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLB,INTL,IRX
2019-10-25,272.891571,54.541527,14.026245,9.116541,39.108124,25.166248,21.778341,81.651756,70.442986,56.954552,50.702526,25.848009,25.336733,2.704738,1.625000
2019-10-28,274.429810,54.785660,14.075546,9.100553,39.603340,25.298052,21.653946,82.494347,70.640144,57.133327,50.602936,25.493481,25.415012,2.716845,1.605000
2019-10-29,274.348419,54.769382,14.067327,9.100553,39.244900,25.359562,21.741758,83.665131,70.873177,56.808704,50.602936,25.517653,25.571577,2.716037,1.595000
2019-10-30,275.189880,54.997257,14.116632,9.124538,39.485439,25.341991,21.299019,84.135193,71.124123,57.161552,50.835316,25.743261,25.593321,2.727338,1.595000
2019-10-31,274.456879,54.867043,14.075546,9.179811,39.461857,25.218975,21.207546,84.037628,70.362328,56.855743,50.760624,25.884268,25.306288,2.720880,1.498000
2019-11-01,276.999451,55.355335,14.207019,9.171800,39.933483,25.588024,21.690536,84.144073,71.894882,57.232128,50.752323,25.819803,25.662901,2.745095,1.485000
2019-11-04,278.112396,55.640179,14.297400,9.139760,40.141014,25.807705,22.396721,83.886848,72.728355,57.260342,50.262646,25.489454,25.862947,2.759220,1.503000
2019-11-05,277.804688,55.534363,14.305619,9.107716,40.093861,25.904366,22.425987,83.292587,72.880737,57.345039,50.428627,25.227587,25.906445,2.753973,1.518000
2019-11-06,277.868042,55.509953,14.297400,9.123743,40.074989,26.036171,21.968613,83.576447,72.925529,57.406193,50.636127,25.324278,25.889044,2.752762,1.515000
2019-11-07,278.845215,55.680851,14.363136,9.075679,40.390980,26.229486,22.297926,83.762695,73.176483,57.062748,50.461830,24.981838,26.062996,2.761237,1.518000
2019-11-08,279.532928,55.648296,14.313834,9.067669,40.617367,26.220699,22.206450,84.374664,73.275047,57.086281,50.428627,24.877096,26.167374,2.759623,1.510000
2019-11-11,278.999115,55.575054,14.272752,9.067669,40.636223,26.150396,22.082047,84.028755,73.310913,56.968666,50.353943,24.724005,26.128233,2.755991,1.513000
2019-11-12,279.587189,55.599476,14.272752,9.075679,40.773003,26.185553,21.968613,84.534332,73.301933,56.931015,50.519920,24.784430,26.263054,2.757202,1.533000
2019-11-13,279.677765,55.404163,14.215234,9.091700,40.862621,26.018593,21.873489,84.631889,72.997215,56.752247,50.901718,25.151043,26.110836,2.747516,1.535000
2019-11-14,280.084900,55.249535,14.182366,9.123743,40.815464,26.071316,21.814938,84.640762,73.230255,56.996883,50.885113,25.239676,26.271753,2.739848,1.528000
2019-11-15,282.111572,55.599476,14.289186,9.115730,41.145599,26.141617,21.983255,86.441238,73.767967,57.100391,50.901718,25.320248,26.250004,2.757202,1.528000
2019-11-18,282.319794,55.664581,14.297400,9.123743,41.268223,26.194342,21.716148,86.148537,73.490143,57.297989,51.167309,25.372620,26.184769,2.760431,1.523000
2019-11-19,282.238281,55.591339,14.297400,9.131750,41.348404,26.247063,21.394157,86.733932,73.427391,56.667557,51.100914,25.308159,26.128233,2.756798,1.525000
2019-11-20,281.188721,55.241398,14.223452,9.155783,41.098427,26.124044,21.610035,86.618637,72.844856,56.535835,51.217106,25.461250,25.802073,2.739445,1.520000
2019-11-21,280.736298,55.168156,14.182366,9.139760,40.890907,26.097679,21.964960,86.840355,72.817963,56.215908,50.959816,25.372620,25.758581,2.735813,1.530000
2019-11-22,281.360657,55.322777,14.198803,9.139760,40.839031,26.291000,21.891779,87.150772,73.194405,56.601688,50.876816,25.380678,25.802073,2.743480,1.543000
2019-11-25,283.541229,55.762234,14.313834,9.139760,41.433289,26.457952,21.913731,88.170792,73.723152,57.100391,50.934914,25.296076,25.971670,2.765273,1.545000
2019-11-26,284.183594,55.729683,14.305619,9.147774,41.471031,26.431587,21.712488,88.099831,73.938248,57.490879,51.349892,25.380678,26.102144,2.763659,1.565000
2019-11-27,285.450409,55.876171,14.346695,9.131750,41.702129,26.537041,21.767370,88.552162,73.866554,57.984875,51.474400,25.424997,26.206516,2.770923,1.565000
2019-11-29,284.391815,55.485546,14.231668,9.146190,41.579498,26.493099,21.547829,88.241730,73.525993,57.608498,51.457798,25.400822,26.110836,2.751552,1.540000
2019-12-02,281.975830,55.200703,14.174147,9.130143,40.985245,26.326149,21.547829,87.851479,72.316078,57.133327,51.573982,25.235645,25.849907,2.737427,1.538000
2019-12-03,280.084900,54.997257,14.124847,9.178281,40.622078,25.957085,21.225836,87.656357,71.527412,56.559368,51.490993,25.304132,25.684650,2.727338,1.538000
2019-12-04,281.813171,55.501820,14.223452,9.154212,40.787159,26.203129,21.544172,88.472336,71.805244,56.874565,51.831284,25.497511,25.741179,2.752359,1.498000
2019-12-05,282.319794,55.396019,14.248101,9.138166,40.938080,26.326149,21.441723,88.472336,71.823189,56.818108,51.814674,25.541832,25.871651,2.747112,1.493000
2019-12-06,284.898529,55.900589,14.354918,9.122122,41.390850,26.677628,21.851528,89.057716,72.692520,57.274467,52.013870,25.465282,26.136940,2.772134,1.480000
2019-12-09,284.002655,55.607616,14.313834,9.122122,41.173897,26.616119,21.825914,88.436852,72.414680,57.345039,52.055370,25.376650,26.084745,2.757606,1.498000
2019-12-10,283.685974,55.632027,14.313834,9.114101,41.206909,26.624905,21.869823,88.631973,72.325058,57.246235,51.889381,25.372620,25.928181,2.758816,1.515000
2019-12-11,284.491272,55.925007,14.404219,9.138166,41.485172,26.563395,21.833233,88.711815,72.782112,57.392078,51.964077,25.441107,26.123888,2.773345,1.520000
2019-12-12,286.943420,56.299347,14.502823,9.090036,41.928524,27.081833,22.235725,89.536667,73.427391,57.895477,51.922581,25.332338,26.489197,2.791909,1.530000
2019-12-13,287.115265,56.689983,14.593211,9.130143,42.206783,26.985178,22.067410,89.474594,73.230255,57.947239,52.105160,25.529737,26.284796,2.811281,1.523000
2019-12-16,289.087738,57.295696,14.724679,9.098051,42.584087,27.081833,22.363787,90.441330,73.194405,58.201290,52.287758,25.848009,26.397869,2.841318,1.525000
2019-12-17,289.151062,56.966496,14.732901,9.098051,42.485043,27.187281,22.378424,90.343765,73.122681,58.460037,52.204765,25.932611,26.437008,2.824993,1.530000
2019-12-18,289.169128,56.892422,14.724679,9.090036,42.480328,27.073048,22.462584,90.467949,72.817963,58.516495,52.121761,26.037354,26.402216,2.821320,1.518000
2019-12-19,290.354462,56.892422,14.741112,9.090036,42.786915,27.064262,22.455267,90.822731,73.015152,58.699974,52.403946,26.045414,26.493546,2.821320,1.533000
2019-12-20,291.627472,56.933578,14.747761,9.090036,43.035316,27.096052,22.670664,91.465752,73.351082,58.789665,52.799740,26.224463,26.622107,2.823361,1.528000
2019-12-23,292.072968,57.024117,14.764380,9.082009,43.158333,27.034239,22.903437,91.830894,73.954552,58.652771,52.573826,25.980850,26.696442,2.827851,1.520000
2019-12-24,292.082062,56.966496,14.764380,9.090036,43.172535,27.096052,22.892344,91.715134,73.657310,58.784935,52.640766,26.017393,26.727055,2.824993,1.538000
2019-12-26,293.636841,57.213383,14.822537,9.098051,43.494286,27.246201,22.884954,91.652794,73.828453,59.502399,52.690968,26.062063,26.845123,2.837236,1.535000
2019-12-27,293.564148,57.312149,14.880699,9.114101,43.489567,27.175545,22.788897,91.679504,73.765396,59.497688,52.925259,26.139194,26.744549,2.842134,1.518000
2019-12-30,291.945740,56.884205,14.805921,9.114101,43.238781,27.096052,22.716976,91.129105,73.423141,59.115341,52.649128,26.135143,26.661459,2.820912,1.490000
2019-12-31,292.654907,57.147556,14.839154,9.112488,43.375996,27.184376,22.846354,91.308372,73.378120,59.200306,52.699326,26.236641,26.858236,2.833972,1.505000
2020-01-02,295.391785,57.723625,14.980406,9.128563,44.189869,27.449326,23.051834,91.550430,74.765160,59.903622,52.280949,25.907772,26.543392,2.862539,1.495000
2020-01-03,293.155090,57.007645,14.864079,9.168741,43.693024,27.157879,22.983339,90.752602,74.621048,59.393848,52.197281,25.960554,26.114847,2.827034,1.473000
2020-01-06,294.273438,57.229855,14.855770,9.160706,43.797123,27.140211,23.162184,91.317352,74.648064,59.559055,52.306046,25.984913,26.001160,2.838053,1.488000
2020-01-07,293.445923,57.073479,14.847463,9.152671,43.778194,26.963581,23.101299,91.138062,74.494949,59.464649,51.904404,25.948374,25.970545,2.830298,1.500000
2020-01-08,295.009949,57.238079,14.839154,9.144635,44.246651,27.140211,22.720779,91.729706,74.747147,59.644020,52.096867,25.936193,26.062378,2.838461,1.493000
2020-01-09,297.010193,57.369755,14.922239,9.144635,44.748215,27.308016,22.888214,92.124123,75.062370,59.960262,52.465042,26.078297,26.158581,2.844991,1.500000
2020-01-10,296.155579,57.155777,14.897318,9.152671,44.644115,27.104887,22.758831,92.150993,74.530983,59.634571,52.431572,26.147316,26.053631,2.834380,1.498000
2020-01-13,298.192322,57.452061,15.005327,9.144635,45.202461,27.290356,22.766441,91.828293,75.143456,59.823380,52.774643,26.305672,26.390345,2.849072,1.510000
2020-01-14,297.737671,57.509674,14.997018,9.152671,44.989529,27.237368,22.770248,92.384071,75.152458,59.804497,52.791378,26.382809,26.281023,2.851930,1.530000
2020-01-15,298.410522,57.509674,14.988711,9.168741,45.041573,27.087225,22.602819,93.181870,75.269531,59.667610,53.167919,26.752281,26.460306,2.851930,1.508000
2020-01-16,300.892792,57.748329,15.046870,9.160706,45.647243,27.325682,22.640867,93.665947,76.017113,60.200989,53.310173,26.918743,26.617735,2.863765,1.518000
2020-01-17,301.829407,57.921154,15.096723,9.152671,45.954807,27.405167,22.496275,93.665947,76.026131,60.413406,53.402214,27.105516,26.735802,2.872335,1.523000
2020-01-21,301.238342,57.460285,14.955474,9.176779,45.935871,27.175545,22.092926,93.764542,75.188484,60.229309,53.586308,27.353184,26.447191,2.849480,1.503000
2020-01-22,301.274689,57.575504,14.988711,9.176779,46.101501,27.255032,21.879835,93.881088,74.792168,60.200989,53.628136,27.438446,26.342243,2.855194,1.513000
2020-01-23,301.620209,57.435589,14.930548,9.192849,46.319149,27.184376,21.796120,93.405991,75.602791,60.290676,53.577934,27.682058,26.311634,2.848256,1.515000
2020-01-24,298.937927,57.188705,14.864079,9.208920,46.101501,26.839935,21.544977,91.846237,75.251534,59.450474,53.209770,27.755136,26.123594,2.836013,1.490000
2020-01-27,294.146088,56.003624,14.564971,9.249103,45.003723,26.424845,20.947561,91.147057,73.828453,58.563091,53.042400,27.686113,25.559490,2.777244,1.505000
2020-01-28,297.228577,56.530323,14.672984,9.233025,45.864899,26.733950,21.042690,91.595230,74.305809,59.134235,53.109348,27.799793,25.848104,2.803363,1.530000
2020-01-29,296.982971,56.538555,14.656366,9.257138,45.983208,26.689789,20.821995,91.344238,74.702103,59.101185,52.841591,27.872883,25.931190,2.803771,1.520000
2020-01-30,297.946777,56.489174,14.581588,9.265170,46.380653,27.025400,20.989418,90.680908,74.783173,59.002064,53.469154,28.132730,25.769394,2.801323,1.528000
2020-01-31,292.536713,55.534519,14.348948,9.311848,45.107834,26.460159,20.334930,88.870163,73.053871,59.153111,52.866695,28.006874,25.200920,2.753981,1.510000
2020-02-03,294.709839,55.666191,14.382183,9.303798,45.704025,26.645628,20.068569,89.676910,73.026863,59.573212,52.866695,28.096188,25.730042,2.760510,1.518000
2020-02-04,299.201660,56.596157,14.623129,9.263565,46.901157,26.901758,20.140867,91.254593,74.404907,60.658840,53.184658,27.816042,26.184814,2.806628,1.538000
2020-02-05,302.656769,57.139324,14.739450,9.239417,47.175583,27.440500,20.898094,93.011559,75.647812,60.965652,53.611404,27.929722,26.670210,2.833564,1.520000
2020-02-06,303.675171,57.295696,14.805921,9.239417,47.606186,27.405167,20.685007,93.092255,75.891014,60.828777,53.703445,27.937840,26.657087,2.841318,1.530000
2020-02-07,302.056702,56.752533,14.672984,9.271614,47.170868,27.308016,20.540409,92.366142,75.341583,60.564438,53.770401,27.848515,26.276646,2.814383,1.518000
2020-02-10,304.311676,56.867737,14.697908,9.279660,47.809658,27.387506,20.437670,92.859192,75.764923,61.248852,53.996315,27.954090,26.263529,2.820096,1.520000
2020-02-11,304.839020,57.254532,14.805921,9.263565,47.648781,27.484659,20.665985,93.414932,76.053139,61.730324,53.795490,28.055586,26.407835,2.839277,1.538000
2020-02-12,306.802979,57.452061,14.872386,9.255512,48.164536,27.502319,20.943760,93.531456,76.764664,62.362816,53.770401,28.075888,26.552139,2.849072,1.535000
2020-02-13,306.475647,57.048794,14.797614,9.255512,48.036770,27.493488,20.879066,93.092255,76.332344,62.254261,54.088348,28.388519,26.455935,2.829074,1.545000
2020-02-14,306.966675,56.950035,14.780999,9.263565,48.244980,27.528814,20.768719,93.163956,76.233253,62.159851,54.213875,28.579342,26.460306,2.824177,1.535000
2020-02-18,306.175659,56.587929,14.681290,9.279660,48.065166,27.290356,20.597483,92.832283,75.800941,62.155144,54.021416,28.818901,26.394718,2.806220,1.535000
2020-02-19,307.639526,56.777214,14.756070,9.271614,48.637718,27.493488,20.871462,93.262558,75.773933,62.433643,53.962845,28.506264,26.464687,2.815607,1.543000
2020-02-20,306.375641,56.439793,14.631440,9.295752,48.131416,27.440500,20.848627,92.661972,75.665840,62.457245,54.004673,28.607769,26.508410,2.798874,1.538000
2020-02-21,303.220581,56.176441,14.564971,9.319900,47.052578,27.175545,20.601292,92.715759,75.287560,61.503750,54.096737,28.554979,26.385971,2.785814,1.518000
2020-02-24,293.164124,53.929710,14.049842,9.368193,45.107834,26.292362,19.650002,89.793449,73.143929,59.389126,52.849949,28.222052,25.642580,2.674398,1.503000
2020-02-25,284.280548,53.040890,13.842122,9.392339,43.664635,25.400341,18.782412,87.068352,70.162720,57.803150,51.896042,27.629274,24.536242,2.630321,1.490000
2020-02-26,283.235016,53.106731,13.850431,9.384285,43.863373,25.214882,18.215437,87.059402,69.631302,57.345287,51.603172,27.349123,24.453157,2.633586,1.478000
2020-02-27,270.514343,51.534847,13.476545,9.416478,41.497478,24.137390,17.241310,84.101227,67.046349,55.027691,49.502903,26.118900,23.307461,2.555635,1.395000
2020-02-28,269.377838,51.222122,13.385152,9.509962,41.814518,23.483833,17.226091,83.016586,65.821449,54.673679,48.523888,25.245970,23.053833,2.540127,1.230000
2020-03-02,281.043579,51.880501,13.592867,9.501906,44.232449,24.684961,17.922438,86.906998,68.136169,56.552299,51.117844,26.731976,24.042107,2.572776,1.135000
2020-03-03,272.996643,51.460773,13.451620,9.590559,42.552673,23.757624,17.374491,84.746674,66.469948,55.183453,50.423336,26.403107,23.832203,2.551962,0.918000
2020-03-04,284.471558,52.999748,13.800579,9.574440,44.379131,24.543659,17.785450,89.632095,69.216988,57.090405,52.900146,27.901300,24.820480,2.628280,0.675000
2020-03-05,275.015228,51.592449,13.526400,9.622796,42.978539,23.360195,17.134768,87.552399,65.830444,54.961609,51.904404,27.470930,24.033356,2.558492,0.595000
2020-03-06,270.468903,50.818859,13.277139,9.663089,42.070026,22.565325,16.172052,87.086288,65.254005,54.116699,51.494400,27.247620,23.408037,2.520129,0.415000
2020-03-09,249.346756,46.876793,12.246873,9.703386,38.876106,20.145405,12.914808,82.559425,59.237492,50.708736,49.251865,25.765669,21.217226,2.324640,0.330000
2020-03-10,262.249176,48.605045,12.612452,9.614735,41.469105,21.328875,13.527444,85.392082,62.308807,53.512508,50.665997,26.005219,22.078688,2.410345,0.390000
2020-03-11,249.464951,46.127884,12.097320,9.590559,39.510155,20.171898,12.812067,82.129143,58.652065,50.586006,48.180805,24.697849,21.029188,2.287502,0.368000
2020-03-12,225.596832,41.058342,10.842720,9.598617,35.653770,17.990437,11.213891,75.997688,52.581505,45.474056,43.653915,22.204920,19.004545,2.036101,0.273000
2020-03-13,244.882309,43.543739,11.432630,9.542208,39.836639,20.357368,12.248900,81.268593,56.688583,48.287300,47.369148,23.414843,20.338276,2.159353,0.243000
2020-03-16,218.086349,39.050274,10.261117,9.663089,34.333614,17.566513,10.582228,73.254684,50.257755,42.169956,44.155987,20.755453,18.099360,1.936520,0.185000
2020-03-17,229.861282,40.951359,10.651623,9.534143,36.671101,18.520350,10.654529,77.853256,52.572498,43.793697,47.879581,23.410784,19.218819,2.030796,0.165000
2020-03-18,218.222748,38.605869,10.036786,9.469673,35.289425,16.948282,9.124842,75.271599,48.699589,41.277851,46.649532,22.391691,17.990034,1.914482,0.003000
2020-03-19,218.686478,39.206646,10.061713,9.485792,35.417183,17.319223,9.745087,73.729782,48.735603,42.717499,45.093155,21.088385,18.449192,1.944274,-0.028000
2020-03-20,209.262360,38.721085,10.079205,9.622796,33.794212,16.700994,9.840218,70.897102,46.294777,41.447773,42.172848,19.415602,17.788883,1.920195,-0.033000
2020-03-23,203.911896,38.268456,9.845968,9.703386,33.485504,15.729266,9.169523,67.214783,44.267040,41.516075,40.924835,18.424854,16.882053,1.897749,-0.040000
2020-03-24,222.386963,41.510979,10.637312,9.663089,36.914906,17.679844,10.640068,72.394188,49.867359,45.410130,43.011887,20.405533,18.867399,2.058547,-0.033000
2020-03-25,225.716187,42.860668,10.995494,9.671155,36.867352,18.160807,11.141923,73.357986,52.490524,46.206970,42.894066,20.926338,19.307613,2.125479,-0.070000
2020-03-26,238.895676,44.778198,11.486960,9.687270,39.150448,19.300861,11.822733,78.231110,55.803520,48.118427,45.242001,22.710178,20.214439,2.220570,-0.105000
2020-03-27,231.779984,43.502586,11.120443,9.735629,37.381042,18.713022,11.021322,76.555717,53.452648,46.505783,45.031609,22.833200,19.483690,2.157312,-0.058000
2020-03-30,239.307251,44.383171,11.287045,9.727567,38.955429,19.069292,11.134143,80.140732,54.233257,47.478104,46.790466,23.677967,20.104385,2.200981,0.013000
2020-03-31,235.740265,43.996372,11.228734,9.725947,38.227695,18.543793,11.305318,79.789436,53.561577,46.520016,45.839504,22.722483,19.827061,2.181799,0.030000
2020-04-01,225.130798,42.045918,10.862218,9.734022,36.405972,17.412642,10.745108,76.753853,51.147179,44.442551,45.065277,21.356924,18.933426,2.085075,0.063000
2020-04-02,230.325775,42.868889,11.045474,9.742094,37.257385,17.849068,11.729366,78.879646,51.827938,44.608562,46.218208,22.025351,19.219572,2.125887,0.065000
2020-04-03,226.996628,41.889553,10.820569,9.742094,36.681843,17.492798,11.604873,78.168068,51.138111,43.830700,46.580082,21.237997,18.757351,2.077321,0.058000
2020-04-06,242.243118,44.111588,11.362014,9.717882,39.811588,18.748646,12.219546,82.266525,54.678001,47.478104,48.313686,22.878309,20.152819,2.187513,0.060000
2020-04-07,242.490051,44.358494,11.445312,9.701739,39.454857,18.935690,12.480201,81.590950,54.550938,48.184834,47.758251,22.591257,20.689863,2.199757,0.128000
2020-04-08,250.630081,44.720589,11.603580,9.701739,40.515553,19.764017,13.312733,84.950798,56.529659,49.702606,48.465164,23.821497,21.702349,2.217713,0.185000
2020-04-09,254.444016,45.732857,11.745189,9.725947,40.525066,20.823914,13.192133,85.419182,57.382862,50.599045,48.919594,24.945110,22.635595,2.267912,0.210000
2020-04-13,252.120773,45.296677,11.703539,9.709810,40.615440,20.066841,13.149340,84.671555,55.703674,50.584820,48.557735,24.153656,22.138157,2.246282,0.200000
2020-04-14,259.556610,46.103191,11.945108,9.725947,42.318256,20.155910,13.087092,87.481941,56.765648,52.562672,50.619545,24.863100,22.424294,2.286277,0.165000
2020-04-15,254.041641,44.662991,11.603580,9.766312,41.395500,19.283051,12.472421,87.031548,55.195385,51.410114,49.820076,24.042940,21.394205,2.214857,0.115000
2020-04-16,255.267151,44.687675,11.595247,9.766312,41.899681,18.944605,11.939443,88.932144,54.705235,52.026714,50.148277,24.047037,21.270939,2.216081,0.110000
2020-04-17,262.163300,45.872765,11.886798,9.758241,42.456184,19.942144,13.207694,90.778702,57.273937,53.563461,50.914089,24.822084,22.124950,2.274850,0.103000
2020-04-20,257.544525,45.189690,11.753517,9.766312,41.776012,19.594782,12.795318,90.058105,55.749058,52.629078,49.912636,23.883005,21.579090,2.240976,0.070000
2020-04-21,249.724609,44.309105,11.478630,9.782454,40.025646,18.962404,12.569679,87.319786,54.432934,51.263077,48.852283,23.489326,21.046438,2.197308,0.098000
2020-04-22,255.267151,45.058010,11.686879,9.766312,41.566730,19.167257,13.017067,88.652908,55.004772,52.368210,49.323555,24.174162,21.460236,2.234446,0.093000
2020-04-23,255.248764,44.918106,11.686879,9.766312,41.281345,19.087105,13.437222,89.139328,55.440449,52.353985,48.885929,23.768185,21.609905,2.227508,0.093000
2020-04-24,258.806641,45.436581,11.736859,9.766312,42.156540,19.363213,13.468341,90.337334,55.885212,53.240932,49.407707,23.915815,21.948868,2.253220,0.100000
2020-04-27,262.538361,46.037357,11.920117,9.742094,42.518021,20.022301,13.760119,91.499321,57.273937,54.236984,49.550774,24.165955,22.534344,2.283012,0.093000
2020-04-28,261.330902,46.383007,12.011746,9.766312,41.951996,20.236065,14.075239,89.652771,58.344990,54.450417,49.828484,24.256176,22.952549,2.300153,0.085000
2020-04-29,268.172272,47.543411,12.311625,9.766312,43.673851,20.823914,15.117847,90.247276,59.461433,55.650421,49.618095,24.034735,23.538029,2.357698,0.090000
2020-04-30,265.675476,46.555832,12.136695,9.771157,43.478836,20.298412,14.783277,89.832924,58.281452,55.304173,49.028999,23.481131,22.838087,2.308724,0.090000
2020-05-01,258.642059,45.543568,11.878469,9.771157,42.284962,19.648222,13.946856,88.121468,56.520588,53.236198,48.490406,22.915218,22.358265,2.258525,0.093000
2020-05-04,259.355438,45.527111,11.820157,9.779243,42.846214,19.470091,14.429259,88.076454,55.803520,53.525517,48.465164,23.087454,22.437504,2.257709,0.090000
2020-05-05,261.751709,45.609409,11.886798,9.771157,43.436020,19.407753,14.440928,89.986038,56.021362,53.719994,48.507233,23.276085,22.494730,2.261790,0.110000
2020-05-06,259.977386,45.313145,11.836819,9.763077,43.773735,18.989128,14.063566,89.094299,55.249832,53.710499,47.977062,22.484632,22.107346,2.247098,0.108000
2020-05-07,263.114532,45.996204,11.953439,9.803492,44.430119,19.434464,14.429259,89.085281,55.894299,54.554760,47.842411,22.574852,22.560764,2.280972,0.095000
2020-05-08,267.467987,46.778038,12.145025,9.787314,45.081749,19.853086,15.086727,89.544678,57.283024,55.617210,48.911190,23.030043,23.102213,2.319743,0.095000
2020-05-11,267.522888,46.736893,12.136695,9.771157,45.381416,19.470091,14.822183,91.084976,56.565952,55.493900,48.843864,22.931622,22.750051,2.317703,0.105000
2020-05-12,262.190765,46.144341,12.003416,9.779243,44.444397,18.962404,14.561530,89.697792,54.977535,54.279667,48.431496,22.730688,22.402285,2.288318,0.123000
2020-05-13,257.553650,45.790462,11.920117,9.795406,43.678608,18.401281,13.900171,88.724983,53.597889,53.345280,47.993885,22.537947,21.931263,2.270769,0.115000
2020-05-14,260.635864,45.354286,11.870139,9.795406,44.235104,18.873339,14.055783,89.697792,54.160633,54.142120,47.876072,22.779892,22.199785,2.249139,0.105000
2020-05-15,261.834076,45.395439,11.853477,9.795406,44.458652,18.748646,14.001321,90.454430,53.970032,54.772945,48.296852,22.476429,22.393482,2.251179,0.103000
2020-05-18,269.809479,47.230675,12.236653,9.763077,45.547890,19.710571,15.145079,91.202080,57.528091,56.845669,49.062668,23.399113,23.414770,2.342190,0.105000
2020-05-19,267.038086,46.580528,12.161686,9.779243,45.381416,19.229612,14.721036,90.103142,56.792877,56.641712,48.162205,23.013634,23.190258,2.309948,0.118000
2020-05-20,271.574585,47.551643,12.369931,9.787314,46.375526,19.657137,15.308473,90.211235,57.854851,57.381638,48.734463,23.140759,23.560038,2.358107,0.118000
2020-05-21,269.699585,47.000244,12.261644,9.787314,45.728634,19.594782,15.063384,89.544678,57.991005,57.585583,48.195862,22.907019,23.335527,2.330762,0.110000
2020-05-22,270.211792,46.868561,12.153354,9.795406,45.895100,19.523527,14.970016,89.733856,57.945621,57.500214,48.364174,23.161268,23.300316,2.324232,0.110000
2020-05-26,273.540985,48.210026,12.486552,9.787314,45.847557,20.538900,15.386282,89.571693,60.378162,58.410885,48.625065,23.312990,23.938625,2.390756,0.118000
2020-05-27,277.611053,48.794334,12.628161,9.787314,46.109150,21.429569,15.584687,90.499481,62.393200,59.411678,49.357220,23.591846,24.180733,2.419732,0.135000
2020-05-28,277.098877,49.255203,12.678143,9.787314,46.018784,21.091112,15.148968,91.679474,61.803211,58.690723,49.794823,24.288980,24.405241,2.442587,0.138000
2020-05-29,278.333557,49.082371,12.719791,9.812404,46.599064,20.850634,15.078946,92.787422,61.421993,58.904152,49.845306,24.477617,24.409643,2.434016,0.128000
2020-06-01,279.458527,50.176937,12.919706,9.812404,46.584805,21.091112,15.343484,91.868629,61.558147,59.463852,50.190353,24.768778,24.576920,2.488296,0.128000
2020-06-02,281.772461,50.646030,13.119625,9.804313,47.022385,21.260345,15.771425,92.400078,62.356892,59.971352,50.324989,24.928703,25.021536,2.511558,0.145000
2020-06-03,285.522400,51.855808,13.394514,9.780042,47.388645,22.053040,16.234371,92.219948,64.789452,61.104946,50.392326,25.228064,25.589403,2.571552,0.148000
2020-06-04,284.772369,51.633602,13.361195,9.755773,46.998611,22.534006,16.238264,91.490318,65.479279,60.796650,50.148277,24.776979,25.681854,2.560533,0.140000
2020-06-05,292.070953,52.522419,13.611091,9.731504,48.235294,23.371235,17.444265,92.967567,67.884598,62.252781,50.846764,25.092739,26.337765,2.604609,0.145000
2020-06-08,295.601349,53.205490,13.736040,9.739596,48.477867,23.816566,18.230118,93.607109,69.246109,63.201385,51.393776,25.765270,26.372972,2.638483,0.153000
2020-06-09,293.397095,52.514198,13.611091,9.763865,48.706196,23.308889,17.545420,92.634277,67.521515,62.708107,50.973003,25.248568,26.051624,2.604202,0.165000
2020-06-10,291.759979,52.398975,13.619423,9.804313,49.519539,22.436029,16.681763,92.490166,65.905884,62.119957,50.829937,25.100943,25.756683,2.598488,0.165000
2020-06-11,274.940399,49.592625,12.919706,9.812404,46.679924,20.601244,15.110065,87.346825,61.276779,58.866219,48.902779,24.120852,23.766941,2.459320,0.153000
2020-06-12,278.232971,50.448517,13.111296,9.804313,47.284004,21.224710,15.491319,87.914299,62.465813,59.449623,48.911190,24.059340,24.229156,2.501764,0.150000
2020-06-15,280.830444,50.655506,13.119625,9.796213,47.740612,21.518635,15.538003,88.112465,63.083042,60.014038,49.475033,24.223368,24.484476,2.512028,0.155000
2020-06-16,286.235779,51.281509,13.302885,9.796213,48.758499,21.857096,15.985394,90.283310,64.317467,61.275696,50.249260,24.334095,24.995119,2.543072,0.160000
2020-06-17,285.046783,51.473480,13.327875,9.796213,48.748985,21.527540,15.440748,90.193230,63.854549,61.114429,50.173519,24.260281,24.788225,2.552592,0.165000
2020-06-18,285.156464,51.198040,13.294553,9.804313,48.967789,21.500824,15.631370,89.886963,63.618557,60.891518,50.434414,24.256176,24.805834,2.538933,0.140000
2020-06-19,283.526978,50.947651,13.276138,9.812404,48.630058,21.358315,15.394062,90.751717,62.837963,60.417198,50.173519,23.575443,24.730993,2.526516,0.143000
2020-06-22,285.345764,51.556950,13.384959,9.804313,49.546318,21.252544,15.465379,90.403442,62.943710,61.038086,50.030193,23.805355,24.822622,2.556731,0.140000
2020-06-23,286.659393,51.840733,13.485408,9.804313,49.904030,21.351143,15.481144,90.792412,62.952839,61.518242,49.953857,23.565523,24.880163,2.570804,0.140000
2020-06-24,279.347107,50.513618,13.184060,9.812404,48.778412,20.598209,14.622173,88.422409,60.764751,60.163322,49.114223,23.350500,24.154251,2.504992,0.135000
2020-06-25,282.341827,51.231430,13.301250,9.812404,49.403225,21.144987,14.901925,89.290810,61.439419,60.244152,49.461960,23.061050,24.455236,2.540589,0.130000
2020-06-26,275.635803,50.488579,13.125465,9.828574,48.430237,20.239668,14.385754,88.205292,60.299786,58.832176,48.452698,22.817083,24.118839,2.503750,0.133000
